# stack area ntrue nmarginal ra_stk dec_stk nobs observations
acisfJ1516524p190059_001 22.0 2 0 229.218346852 19.01660279 1 02169_001
acisfJ1517107p033113_001 298.3 21 5 229.294779245 3.520459456 1 07756_000
acisfJ1517313m584839_001 42.8 7 0 229.380519319 -58.8110806888 1 00628_000
acisfJ1517409m242251_001 12.0 5 2 229.420565003 -24.381070439 1 03971_001
acisfJ1518063p424434_001 454.0 33 6 229.52630932 42.7429905421 1 06858_000
acisfJ1518330p020235_001 445.6 59 18 229.637769981 2.0432074326 1 02676_000
acisfJ1518547p355536_001 452.6 3 2 229.728048746 35.9268524041 1 06705_000
acisfJ1519443m375226_001 22.9 1 0 229.934956708 -37.8739270168 1 03886_000
acisfJ1520043p201611_001 89.9 11 0 230.018225524 20.2698865555 1 09256_000
acisfJ1520157m004402_001 449.4 29 3 230.065684333 -0.734161882855 1 10353_000
acisfJ1520428m571001_001 415.8 100 34 230.178502277 -57.1671391363 1 10062_000
acisfJ1521001p505330_001 376.6 21 5 230.250569424 50.891722736 1 13608_000
acisfJ1521337p303906_001 370.8 38 15 230.390584529 30.6518199545 1 10449_001
acisfJ1521448p525413_001 377.7 25 11 230.436990018 52.9038219636 1 04763_003
acisfJ1521557p285945_001 78.7 5 1 230.48223751 28.995961732 1 04791_000
acisfJ1521565p520240_001 295.2 17 2 230.488848618 52.0454490155 2 06808_000,15334_001
acisfJ1521571p074521_001 455.1 61 18 230.487943597 7.7560464505 1 00900_001
acisfJ1522238p274034_001 298.1 11 5 230.599170401 27.6762421509 1 07689_000
acisfJ1522278p274133_001 373.8 29 20 230.616119971 27.692771783 1 03182_001
acisfJ1522333p274235_001 375.0 27 19 230.638856857 27.7097893209 1 03182_002
acisfJ1523045p083741_001 568.2 42 17 230.768881614 8.62855345508 4 04187_001,05795_000,06262_000,06263_000
acisfJ1523084p535343_001 450.9 23 11 230.785186885 53.8955484412 1 11510_000
acisfJ1523165m570653_001 448.9 43 26 230.818820589 -57.1147934141 1 02784_000
acisfJ1523270p283657_001 376.7 32 15 230.862730983 28.6158894093 1 04056_000
acisfJ1524068p542808_001 305.4 20 5 231.028640501 54.469029514 1 12737_000
acisfJ1524137m315309_001 371.8 31 6 231.057165763 -31.8860369501 1 09401_000
acisfJ1524141p295502_001 378.1 52 29 231.058796598 29.9172471877 1 04965_000
acisfJ1524190p290639_001 77.4 3 0 231.079329349 29.1108877482 1 04792_003
acisfJ1524355p212301_001 227.3 5 0 231.147949642 21.3836660916 1 13372_000
acisfJ1524366p100047_001 377.5 64 21 231.152703869 10.0132488124 1 01664_002
acisfJ1524399p292704_001 75.3 8 0 231.166550787 29.4511856727 1 04793_000
acisfJ1524504m562529_001 120.2 5 3 231.210182758 -56.4248399055 1 06707_000
acisfJ1525522p513656_001 22.8 2 0 231.467573952 51.6157287057 1 11856_000
acisfJ1525555p292821_001 77.8 6 1 231.481429284 29.4725548659 1 04794_001
acisfJ1526594p355759_001 369.5 21 6 231.747585625 35.9666355595 1 04112_000
acisfJ1527096p770926_001 460.8 13 3 231.790397201 77.1574105061 1 12963_000
acisfJ1527372p204412_001 458.0 17 4 231.905260879 20.7367573686 1 15289_000
acisfJ1527412p644454_001 457.0 12 1 231.922008965 64.7483714546 1 07120_000
acisfJ1528003m504006_001 671.3 99 24 231.998065067 -50.6682054093 2 08953_000,13673_000
acisfJ1528349p285803_001 78.3 7 0 232.145694301 28.9677023752 1 04795_000
acisfJ1529185m561005_001 485.8 11 4 232.327202703 -56.1681865393 1 12417_000
acisfJ1529221p592837_001 203.2 11 2 232.342467039 59.4769689833 1 09199_000
acisfJ1530428p231016_001 243.1 2 2 232.678546004 23.1713648792 1 12707_000
acisfJ1530568p285943_001 76.0 2 0 232.736744942 28.99555232 1 04796_000
acisfJ1531256p353350_001 303.3 14 3 232.85681461 35.5639997075 1 13877_002
acisfJ1531267m561009_001 452.8 17 8 232.861513118 -56.1694427814 1 09078_000
acisfJ1531405p240443_001 457.6 74 29 232.918971558 24.0788296113 1 03138_000
acisfJ1531521p241410_001 243.8 3 3 232.967251915 24.2363143023 1 03335_001
acisfJ1531569p241947_001 240.2 17 1 232.98718702 24.329821786 1 03336_000
acisfJ1532006p370001_001 227.5 0 0 233.002841595 37.0004744335 1 13337_000
acisfJ1532132m083718_001 459.1 39 10 233.055074885 -8.6218907729 1 13399_000
acisfJ1532211p240133_001 463.8 19 5 233.088191748 24.0259641528 1 03337_001
acisfJ1532243p472647_001 452.4 12 11 233.10154205 47.4466001547 1 08917_000
acisfJ1532311p241449_001 461.4 17 5 233.129816725 24.2471943558 1 03338_000
acisfJ1532446p324254_001 378.6 69 24 233.185882424 32.7151886218 1 13907_000
acisfJ1532530p301945_001 370.6 16 5 233.221053709 30.3293171114 1 01649_000
acisfJ1532549p301744_001 371.9 28 4 233.228782175 30.2956965694 1 01665_000
acisfJ1532584p302100_001 372.5 56 13 233.243631478 30.3501375235 1 14009_000
acisfJ1533001m003909_001 482.8 33 14 233.250341858 -0.652585104623 2 02085_000,05615_000
acisfJ1533276p310848_001 376.4 23 4 233.365385581 31.1468043078 1 09384_000
acisfJ1533436m034650_001 459.6 19 6 233.431822439 -3.7806304739 1 03142_001
acisfJ1534252p040749_001 13.4 1 0 233.605106146 4.1303334272 1 11475_000
acisfJ1534335p151154_001 576.6 21 5 233.638885456 15.1976557183 2 02930_000,04023_001
acisfJ1534548p232952_001 461.6 66 13 233.728708903 23.4980030783 1 00869_000
acisfJ1535092p163258_001 460.2 13 5 233.788685653 16.5496224328 1 07832_000
acisfJ1535301m503941_001 459.2 47 15 233.875678617 -50.6615635567 1 09956_000
acisfJ1535480m284704_001 415.4 75 21 233.950329718 -28.7847532354 2 14807_000,15268_000
acisfJ1536284p614607_001 454.4 15 3 234.118618078 61.7688216784 1 04048_000
acisfJ1536468m510300_001 488.2 15 4 234.195010532 -51.0500050322 1 12428_001
acisfJ1536493p541443_001 203.8 6 1 234.205466548 54.2453797223 1 09200_000
acisfJ1536515p500737_001 464.3 16 1 234.214757052 50.1272049213 1 05614_000
acisfJ1536551p312255_001 13.8 0 0 234.229640013 31.3820928238 1 11476_000
acisfJ1537100p115605_001 456.6 53 13 234.291718833 11.9350288588 2 05591_001,10124_000
acisfJ1537141p271622_001 384.5 18 2 234.309122856 27.272909649 1 14955_000
acisfJ1537352p055831_001 230.0 26 6 234.396948702 5.9755057408 1 12982_000
acisfJ1537505m555602_001 446.0 7 3 234.460670191 -55.9340748535 1 10509_000
acisfJ1538298p085511_001 229.5 3 0 234.624242735 8.9198799703 1 13314_000
acisfJ1539061m530631_001 490.8 15 2 234.775831246 -53.1087736816 1 12422_001
acisfJ1539136p395434_001 386.8 8 4 234.806737686 39.9095804183 1 14948_000
acisfJ1539161p032339_001 383.5 8 2 234.81732409 3.3943420905 1 09184_000
acisfJ1539359p342804_001 381.7 28 13 234.899591177 34.4678094016 1 00544_000
acisfJ1539365p214611_001 370.4 39 26 234.902156069 21.7697420794 1 04960_000
acisfJ1539448m522030_001 240.9 7 1 234.936885162 -52.3417595643 1 02672_000
acisfJ1539477p431223_001 461.5 32 17 234.948855718 43.2065787088 1 02993_001
acisfJ1539490p304229_001 370.2 26 8 234.954564056 30.7082388256 1 15160_000
acisfJ1539520p342443_001 373.1 41 18 234.966942258 34.4120158496 1 11726_000
acisfJ1539522m521419_001 20.9 4 0 234.967609045 -52.2387514619 1 03434_000
acisfJ1539536p420349_001 463.8 21 13 234.973583592 42.0638145621 1 10357_001
acisfJ1540046m031730_001 456.4 60 17 235.019315007 -3.2918676991 1 00895_000
acisfJ1540221p290850_001 77.0 10 0 235.092284374 29.1472973301 1 04797_000
acisfJ1540249m833706_001 382.4 20 3 235.103864417 -83.6183577663 1 08266_000
acisfJ1540495p661320_001 371.8 94 28 235.206325635 66.2223184991 1 02207_000
acisfJ1540521p661640_001 301.1 13 4 235.217417784 66.2778521281 1 07708_000
acisfJ1541077p203619_001 384.1 32 17 235.282475635 20.6054647534 1 15033_000
acisfJ1541240m552206_001 459.3 3 1 235.35035994 -55.3685086608 1 08238_000
acisfJ1541280m502947_001 488.3 11 0 235.366681293 -50.496451163 1 12429_001
acisfJ1541443p601528_001 303.9 21 11 235.434816868 60.2577867203 1 16067_000
acisfJ1541496p310044_001 13.5 1 0 235.45684129 31.012418665 1 11477_000
acisfJ1542045m291429_001 379.2 30 8 235.519037179 -29.2415621728 1 05820_001
acisfJ1542249m522302_001 383.1 52 21 235.604107924 -52.3839282036 1 00090_001
acisfJ1542270p525938_001 377.2 21 3 235.612629682 52.9939618021 1 08256_000
acisfJ1542281p662538_001 462.1 62 13 235.617083681 66.4273319766 1 06891_001
acisfJ1542576p030710_001 14.5 2 0 235.740144069 3.1197016084 1 11478_000
acisfJ1543292p335920_001 227.3 6 0 235.871738128 33.9889430958 1 13329_003
acisfJ1543491p385611_001 66.5 2 2 235.954592033 38.9364249007 1 12718_003
acisfJ1543578p535937_001 459.4 21 8 235.991027799 53.9936401838 1 00822_000
acisfJ1543594m564527_001 447.8 2 0 235.997770092 -56.7575307865 1 11065_000
acisfJ1544031p044605_001 387.2 27 4 236.013001369 4.7683050126 1 14968_001
acisfJ1544538p360637_001 370.4 45 16 236.224304779 36.1103671794 1 03238_000
acisfJ1545166p485447_001 455.9 26 3 236.319240678 48.9132702079 1 03339_001
acisfJ1545269p555528_001 445.2 22 7 236.362395415 55.9245012868 1 10358_000
acisfJ1545597m544313_001 461.1 14 4 236.498769643 -54.7205478542 1 10526_000
acisfJ1547079m474026_001 444.6 35 9 236.783181439 -47.6740013133 1 00677_000
acisfJ1547336m375530_001 379.4 55 13 236.8901389 -37.9252169186 1 13769_000
acisfJ1547427p205203_001 378.1 17 4 236.928149639 20.8676463631 1 09314_000
acisfJ1548242m482155_001 443.8 7 2 237.101036234 -48.3653137677 1 13805_000
acisfJ1548320m534709_001 382.7 52 19 237.133431757 -53.7860006465 1 03852_000
acisfJ1548557m034910_001 457.5 3 2 237.232387289 -3.8196942557 1 05178_000
acisfJ1548559m045922_001 457.4 22 10 237.232936255 -4.9895350818 1 10348_000
acisfJ1549067m542043_001 454.4 28 1 237.277934632 -54.3453687845 1 10523_001
acisfJ1549117p304751_001 459.0 12 5 237.299087193 30.797504172 1 05716_000
acisfJ1549160m260107_001 445.6 41 11 237.316736733 -26.0188414853 1 11012_000
acisfJ1549465p212519_001 461.6 47 13 237.444132699 21.4221317067 1 00326_000
acisfJ1549512m035536_001 458.3 5 1 237.463491751 -3.9268859349 1 00981_000
acisfJ1549531m541611_001 449.4 5 1 237.471424348 -54.2697620031 1 10501_000
acisfJ1549550p624145_001 385.2 62 16 237.479189219 62.6959886415 2 04818_001,06267_000
acisfJ1550374m540840_001 458.6 14 1 237.655967309 -54.1447007143 1 10510_000
acisfJ1550541m541841_001 456.5 17 2 237.725582457 -54.311625216 1 07287_001
acisfJ1550572m562902_001 994.0 164 56 237.735731405 -56.483003681 5 01845_000,01846_000,03672_000,03807_000,05190_000
acisfJ1551000m562803_001 446.4 68 24 237.750327843 -56.467674344 2 03448_000,04368_000
acisfJ1551082m541917_001 455.3 73 23 237.784300594 -54.3215299433 1 12554_000
acisfJ1551398m513123_001 446.3 25 16 237.916160204 -51.5231724134 1 14580_000
acisfJ1551445p200439_001 383.2 55 15 237.935771203 20.0775804828 1 10244_000
acisfJ1552071p200524_001 378.8 61 17 238.029720681 20.0902679348 2 10242_000,10908_000
acisfJ1552072p201344_001 371.9 31 4 238.03023087 20.22902044 1 03214_001
acisfJ1552132m562012_001 452.4 65 32 238.055097203 -56.3368084973 1 01965_001
acisfJ1552530p320145_001 447.5 18 5 238.220851312 32.029228143 1 06565_000
acisfJ1552542m502902_001 476.1 14 1 238.226064353 -50.4839478076 1 09062_000
acisfJ1553337m534743_001 459.7 3 0 238.390435984 -53.7954616005 1 08152_000
acisfJ1553564m235848_001 449.8 41 6 238.485289544 -23.9801827624 1 13624_000
acisfJ1554210m550227_001 452.0 90 62 238.587568269 -55.0408943264 1 01955_000
acisfJ1554255p193658_001 228.2 6 0 238.606655298 19.6161917158 1 13331_000
acisfJ1554342m550533_001 298.4 271 90 238.642912326 -55.0925859242 3 13767_000,13768_000,14430_000
acisfJ1556014p662108_001 382.1 38 12 239.006119998 66.3523091443 2 10464_000,10888_000
acisfJ1556027p242724_001 305.8 34 10 239.011571478 24.4567014292 1 03984_000
acisfJ1556030p662334_001 380.4 74 20 239.012548906 66.3927987359 2 12245_000,13120_000
acisfJ1556075p661911_001 373.9 75 21 239.031521997 66.319926597 2 12247_000,13023_000
acisfJ1556145p662338_001 376.1 77 27 239.060702898 66.3940377409 2 13020_001,13021_001
acisfJ1556288p661925_001 386.7 86 14 239.120395962 66.3236289851 2 12246_000,13138_000
acisfJ1556321p351804_001 450.9 55 20 239.138109748 35.3008709534 2 00853_001,06879_000
acisfJ1556562p353102_001 461.1 26 11 239.234224404 35.5173041825 1 10491_000
acisfJ1557043p383504_001 450.1 9 0 239.268044578 38.5846936411 1 06699_000
acisfJ1557161p055938_001 445.4 22 8 239.31712505 5.9940222083 1 11363_000
acisfJ1557472m542442_001 13.6 2 0 239.446987218 -54.4116959044 1 14641_000
acisfJ1558090p271632_001 382.3 33 16 239.537734942 27.2755651609 1 05005_002
acisfJ1558098m003111_001 227.2 3 0 239.541148011 -0.519746778906 1 13362_000
acisfJ1558101p395707_001 453.0 11 6 239.542330814 39.9521059198 1 11706_000
acisfJ1558157p271643_001 300.5 8 5 239.565482689 27.2788370102 1 07692_000
acisfJ1558226m140844_001 372.0 33 16 239.594552481 -14.1457086761 1 09402_000
acisfJ1558317m533434_001 461.2 5 1 239.632401559 -53.5763750689 1 09601_000
acisfJ1559092p350204_001 12.6 1 0 239.788497216 35.0345502251 1 11479_000
acisfJ1559097p651220_001 449.5 42 14 239.790443898 65.2055653127 1 04207_000
acisfJ1559107p204522_001 446.7 51 24 239.794982978 20.7563817478 1 11261_000
acisfJ1559258p533050_001 62.7 4 0 239.857515296 53.5139861315 1 12719_000
acisfJ1600043p413036_001 383.7 23 10 240.01820467 41.5102000864 1 09206_000
acisfJ1600589m513417_001 450.9 67 23 240.245811451 -51.5714256828 1 06687_000
acisfJ1601022p331822_001 459.8 26 7 240.259439431 33.3062885031 1 12396_002
acisfJ1601093p462335_001 385.0 24 15 240.2891184 46.3931070251 1 08244_000
acisfJ1601179p552831_001 384.4 45 17 240.32476175 55.4753943495 1 11433_000
acisfJ1601219m343240_001 374.6 41 21 240.34129844 -34.5444978212 1 14588_000
acisfJ1601404p431654_001 386.2 53 13 240.418452223 43.2818313469 1 03460_000
acisfJ1601584m754710_001 373.4 24 3 240.493494123 -75.7862237897 1 14386_001
acisfJ1601597m373236_001 458.5 23 5 240.499138485 -37.5435850269 1 05385_000
acisfJ1602030p401308_001 376.0 19 10 240.51282851 40.2191534042 1 12770_000
acisfJ1602071p380740_001 452.0 5 0 240.529881771 38.127836494 1 06883_000
acisfJ1602072p155752_001 380.3 28 15 240.530063472 15.9646526064 1 03211_001
acisfJ1602340p015744_001 383.3 38 17 240.642064856 1.962397189 1 06841_000
acisfJ1602449p524346_001 75.9 19 4 240.687314514 52.7296734545 1 08257_001
acisfJ1602463p194717_001 459.6 21 6 240.692957604 19.788333238 1 11373_000
acisfJ1602542p422815_001 463.3 31 7 240.72618425 42.4709464681 1 05609_001
acisfJ1603022p433237_001 381.6 50 22 240.759256109 43.5436162527 1 12308_000
acisfJ1603057m401840_001 375.6 81 25 240.774848121 -40.3096283261 5 08923_000,08924_000,08925_000,10789_000,10791_000
acisfJ1603192p072039_001 459.9 15 3 240.830331531 7.344331346 1 03026_002
acisfJ1604104p432233_001 381.6 72 14 241.043684407 43.3758776645 2 06933_000,07343_000
acisfJ1604196p431014_001 380.5 56 21 241.08196224 43.1706655642 1 06932_001
acisfJ1604237p174220_001 455.9 37 24 241.099077962 17.7058273616 1 04996_000
acisfJ1604366p501007_001 451.5 50 13 241.152877972 50.168849328 1 12827_005
acisfJ1604409p164529_001 226.8 7 0 241.170758696 16.7582859463 1 13311_000
acisfJ1604446p011747_001 309.1 24 4 241.185875987 1.2966111211 1 13887_000
acisfJ1604491p235559_001 377.5 35 12 241.204706462 23.9333298955 1 09423_001
acisfJ1604583p381157_001 11.4 3 0 241.243081935 38.1994099831 1 04026_001
acisfJ1604594m011243_001 460.8 20 6 241.247667031 -1.2120789681 1 02086_000
acisfJ1605199p324924_001 458.8 52 15 241.333273112 32.823544599 1 02791_001
acisfJ1605443p440558_001 375.1 21 7 241.434797055 44.0994940192 1 02964_003
acisfJ1605460p255219_001 20.9 2 0 241.441692737 25.872120406 1 02694_000
acisfJ1606036p290102_001 378.9 31 6 241.515206814 29.0173755028 1 10318_000
acisfJ1606073m233551_001 450.5 17 2 241.530643926 -23.5975355989 1 05393_000
acisfJ1606121p000039_001 633.7 85 36 241.548881446 0.00972296719436 2 09274_000,10304_000
acisfJ1606167p542133_001 454.0 15 5 241.569882532 54.359364001 1 05855_000
acisfJ1606167p543333_001 453.9 19 3 241.569996493 54.559381312 1 05856_000
acisfJ1606167p544533_001 454.2 21 7 241.569999735 54.7593935156 1 05857_000
acisfJ1606367p813019_001 380.9 25 5 241.65319782 81.5054672335 1 04604_000
acisfJ1606575m274314_001 444.4 30 8 241.739754128 -27.7206057493 1 06398_001
acisfJ1607041m530323_001 457.6 52 28 241.767163791 -53.0566465434 1 07422_001
acisfJ1607387p540933_001 454.2 22 4 241.911623299 54.1593789354 1 05858_000
acisfJ1607390p542133_001 453.9 18 3 241.912854135 54.359413017 1 05859_000
acisfJ1607394p543333_001 454.2 23 5 241.914550035 54.5594072907 1 05860_000
acisfJ1607398p544533_001 454.4 17 9 241.916221548 54.7594049325 1 05861_000
acisfJ1607404p545733_001 453.9 16 6 241.918338657 54.9593496089 1 05862_000
acisfJ1608309m390320_001 456.3 56 6 242.128898314 -39.0557843845 1 09921_001
acisfJ1608348m390550_001 239.2 32 3 242.145097232 -39.0972480167 1 08901_000
acisfJ1608360p041627_001 459.7 18 13 242.150284909 4.2742016231 1 10119_000
acisfJ1608431p071506_001 229.4 3 1 242.179880079 7.2516735087 1 13310_000
acisfJ1608598p535734_001 454.5 17 3 242.249167176 53.9594973601 1 05863_000
acisfJ1609006p540934_001 453.7 19 6 242.252529952 54.1595206835 1 05864_000
acisfJ1609014p542134_001 453.2 21 1 242.256042621 54.3595298593 1 05865_000
acisfJ1609021p543334_001 452.8 8 11 242.259093407 54.5595542224 1 05866_000
acisfJ1609030p544534_001 452.9 17 4 242.2625053 54.7596618897 1 05867_000
acisfJ1609039p545734_001 452.8 12 2 242.266375403 54.9595363881 1 05868_000
acisfJ1609142p264140_001 59.3 5 0 242.309466519 26.6946294048 1 12846_000
acisfJ1609179p653118_001 381.2 47 17 242.324679895 65.5217606996 1 03461_000
acisfJ1609191p082433_001 23.0 2 1 242.329699576 8.4093069197 1 12804_002
acisfJ1609265p534015_001 371.2 23 10 242.36079902 53.6710445076 1 13418_000
acisfJ1609397p655625_001 462.1 69 28 242.415737364 65.9402876933 1 02127_000
acisfJ1610203p543324_001 459.0 114 27 242.584982826 54.5567030095 1 00888_000
acisfJ1610214p535734_001 452.9 24 5 242.589311104 53.9596110912 1 05869_000
acisfJ1610225p540934_001 452.9 16 2 242.594125575 54.159531775 1 05870_000
acisfJ1610237p542134_001 452.9 14 8 242.599094718 54.3596798585 1 05871_000
acisfJ1610262p544534_001 455.2 21 4 242.609313737 54.759659406 1 05872_000
acisfJ1610274p545734_001 453.2 13 2 242.614541101 54.9596242781 1 05873_000
acisfJ1610278p130758_001 380.8 22 7 242.616199327 13.1329180169 1 15029_000
acisfJ1610311p550801_001 452.4 13 3 242.629913641 55.1338193861 1 05874_000
acisfJ1611097p513132_001 112.4 7 0 242.790696571 51.5256617011 1 09185_000
acisfJ1611404p522733_001 453.3 42 9 242.918564934 52.4593780701 1 06859_000
acisfJ1611413m014634_001 378.7 25 6 242.922365854 -1.7763501691 1 04113_000
acisfJ1611435p535718_001 452.4 20 3 242.93159083 53.9551675615 1 05875_000
acisfJ1611443p120427_001 385.1 74 14 242.934593391 12.0743386498 1 13654_000
acisfJ1611451p540918_001 448.1 20 3 242.938071345 54.1551041674 1 05876_000
acisfJ1611453p542138_001 452.0 21 4 242.939040263 54.3607825814 1 05877_000
acisfJ1611469p543338_001 448.1 15 2 242.945501738 54.560768546 1 05878_000
acisfJ1611484p544538_001 449.4 14 6 242.952032805 54.7606404125 1 05879_000
acisfJ1611502p545738_001 448.5 10 3 242.95923088 54.9607766469 1 05880_000
acisfJ1611518m584732_001 447.2 12 4 242.966123922 -58.7924208619 1 13802_001
acisfJ1611546p451613_001 385.3 16 2 242.977853557 45.270317097 1 09201_000
acisfJ1612007m833946_001 461.1 37 13 243.003068067 -83.6628677463 1 03477_000
acisfJ1612084p000345_001 375.5 14 4 243.035401596 0.0627103486439 1 08249_000
acisfJ1612187p293446_001 78.7 7 0 243.077965622 29.5796795763 1 04798_001
acisfJ1612406m604716_001 381.5 33 9 243.169511239 -60.7879705649 1 04956_000
acisfJ1612436m522538_001 146.9 5 1 243.181448787 -52.4273666067 2 10061_001,12470_000
acisfJ1612454p511833_001 240.5 2 2 243.189481139 51.3092971852 1 12708_000
acisfJ1613056p540938_001 448.0 21 3 243.273415941 54.1607007415 1 05881_000
acisfJ1613075p542138_001 448.1 20 5 243.281609688 54.3607418894 1 05882_000
acisfJ1613091p564825_001 382.4 35 14 243.287921952 56.807129821 1 11722_000
acisfJ1613096p543338_001 447.9 13 7 243.290113225 54.5607402937 1 05883_000
acisfJ1613117p544538_001 448.4 15 0 243.298771659 54.7607132169 1 05884_000
acisfJ1613279m604543_001 388.4 80 32 243.366535262 -60.762201727 1 09518_000
acisfJ1613311p510155_001 459.1 32 11 243.379804874 51.0320651047 1 10272_000
acisfJ1613313p283406_001 444.6 19 6 243.380616022 28.5683870576 1 11700_000
